transaction_id,account_id,transaction_amount,avg_daily_amount,transaction_time,recipient_id,is_known_contact,destination_country,account_type,declared_income,prior_risk_score,transactions_last_hour
TX7039,8039,126000000,2016000,09:51,4006,TRUE,Zimbabwe,Personal,12000000,0.26,17
TX7040,8040,7000000,70000,13:49,3005,FALSE,North Korea,Personal,2000000,0.66,16
TX7041,8041,140000000,2800000,12:06,2004,FALSE,Afghanistan,Business,14500000,0.15,3
TX7042,8042,92000000,1104000,04:38,2006,TRUE,United Arab Emirates (UAE),Business,14500000,0.04,1
TX7043,8043,107000000,535000,04:01,7006,TRUE,Afghanistan,Business,18000000,0.51,11
TX7044,8044,55000000,275000,04:18,10003,TRUE,Syria,Personal,15000000,0.77,4
TX7045,8045,50000000,950000,01:14,4002,TRUE,India,Business,8000000,0.69,15
TX7046,8046,9000000,144000,05:49,6001,FALSE,Venezuela,Business,15500000,0.57,17
TX7047,8047,112000000,1680000,06:00,2004,FALSE,Panama,Business,17000000,0.71,16
TX7048,8048,121000000,2420000,16:23,6007,TRUE,United Arab Emirates (UAE),Personal,1500000,0.43,10
TX7049,8049,100000000,800000,13:51,8005,FALSE,Syria,Personal,10000000,0.42,16
TX7050,8050,53000000,265000,22:31,2001,FALSE,North Korea,Business,2500000,0.61,13
TX7051,8051,162000000,810000,19:00,6001,TRUE,Zimbabwe,Personal,8000000,0.13,17
TX7052,8052,137000000,1918000,14:41,4001,TRUE,Brazil,Personal,2000000,0.90,19
TX7053,8053,16000000,112000,13:32,6009,FALSE,Philippines,Business,11500000,0.69,3
TX7054,8054,82000000,656000,01:50,8001,FALSE,North Korea,Personal,9500000,0.91,4
TX7055,8055,147000000,2352000,02:02,10006,TRUE,Nigeria,Business,17500000,0.77,6
TX7056,8056,40000000,200000,07:34,5007,FALSE,Myanmar,Personal,1500000,0.40,1
TX7057,8057,183000000,915000,12:43,3007,TRUE,Venezuela,Personal,15500000,0.49,6
TX7058,8058,173000000,1038000,22:07,9003,FALSE,Turkey,Business,16500000,0.05,18
TX7059,8059,147000000,1764000,03:09,4009,FALSE,Syria,Personal,10500000,0.83,19
TX7060,8060,69000000,552000,14:58,8009,TRUE,Cayman Islands,Personal,13500000,0.35,14
TX7061,8061,80000000,1360000,04:29,2001,TRUE,United Arab Emirates (UAE),Personal,10500000,0.42,17
TX7062,8062,71000000,1207000,23:30,7006,TRUE,Venezuela,Personal,14500000,0.69,14
TX7063,8063,118000000,708000,01:27,4007,TRUE,Panama,Personal,5000000,0.33,17
TX7064,8064,58000000,464000,16:17,2004,FALSE,Lebanon,Business,2000000,0.32,17
TX7065,8065,141000000,1833000,00:50,3001,TRUE,Myanmar,Business,14500000,0.40,13
TX7066,8066,182000000,910000,04:19,7002,TRUE,Iran,Business,13000000,0.14,20
TX7067,8067,14000000,112000,00:25,4002,FALSE,Iran,Business,5000000,0.93,16
TX7068,8068,131000000,1048000,09:44,7006,FALSE,United Kingdom,Business,14000000,0.30,19
TX7069,8069,191000000,1528000,08:50,4006,FALSE,Myanmar,Personal,8500000,1.00,5
TX7070,8070,182000000,2366000,16:46,5003,TRUE,Malaysia,Personal,16000000,0.20,7
TX7071,8071,125000000,1125000,00:13,4002,FALSE,South Africa,Business,12000000,0.48,4
TX7072,8072,94000000,1692000,19:06,8009,FALSE,United Arab Emirates (UAE),Personal,15000000,0.20,10
TX7073,8073,146000000,1168000,18:05,8008,FALSE,North Korea,Personal,12000000,0.22,10
TX7074,8074,163000000,1141000,20:56,4005,TRUE,Venezuela,Business,5500000,0.94,13
TX7075,8075,139000000,1251000,20:06,3004,TRUE,Pakistan,Business,12500000,0.17,5
TX7076,8076,147000000,2793000,21:37,4007,FALSE,Kenya,Business,14000000,0.57,17
TX7077,8077,48000000,864000,20:03,7005,FALSE,South Africa,Business,14500000,0.74,4
TX7078,8078,28000000,504000,05:37,6005,TRUE,Nigeria,Personal,17500000,0.96,8
TX7079,8079,189000000,2079000,03:59,4002,FALSE,Zimbabwe,Business,4500000,0.30,15
TX7080,8080,56000000,840000,23:21,5002,FALSE,Cayman Islands,Business,12500000,0.87,14
TX7081,8081,46000000,920000,15:34,7007,TRUE,Panama,Business,10000000,0.33,10
TX7082,8082,53000000,954000,19:13,9002,TRUE,Japan,Personal,18000000,0.10,5
TX7083,8083,45000000,855000,09:17,5007,FALSE,North Korea,Business,19500000,0.37,13
TX7084,8084,77000000,693000,15:22,7006,FALSE,Venezuela,Business,15000000,0.26,5
TX7085,8085,199000000,3184000,15:53,6008,FALSE,North Korea,Personal,2500000,0.92,8
TX7086,8086,143000000,1716000,17:57,4008,TRUE,Myanmar,Business,19500000,0.58,17
TX7087,8087,35000000,385000,10:35,9002,FALSE,Syria,Business,11000000,0.87,16
TX7088,8088,197000000,3349000,15:36,9009,TRUE,Zimbabwe,Personal,4000000,0.45,18
TX7089,8089,171000000,3249000,04:23,9005,FALSE,Iran,Business,11500000,0.09,13
TX7090,8090,129000000,645000,17:05,3001,TRUE,Afghanistan,Personal,8500000,0.64,9
TX7091,8091,174000000,3480000,02:00,5003,FALSE,Iran,Business,14500000,0.89,15
TX7092,8092,154000000,2002000,21:35,10005,FALSE,Syria,Personal,18500000,0.39,5
TX7093,8093,160000000,1280000,16:22,6008,FALSE,Zimbabwe,Personal,11000000,0.15,4
TX7094,8094,169000000,1521000,16:26,4002,TRUE,Zimbabwe,Personal,6500000,0.69,13
TX7095,8095,47000000,282000,13:53,6006,FALSE,Lebanon,Personal,14000000,0.46,3
TX7096,8096,196000000,1568000,19:45,5007,TRUE,North Korea,Business,15000000,0.30,13
TX7097,8097,17000000,187000,09:25,8008,FALSE,Iran,Business,12000000,0.11,20
TX7098,8098,141000000,2820000,00:32,7002,FALSE,United Arab Emirates (UAE),Personal,3000000,0.74,3
TX7099,8099,92000000,460000,16:45,8006,TRUE,Zimbabwe,Personal,16000000,0.32,13
TX7100,8100,170000000,1360000,21:13,3009,FALSE,Lebanon,Personal,2500000,0.28,10
TX7101,8101,117000000,1170000,18:55,10003,TRUE,United Arab Emirates (UAE),Personal,13500000,0.64,19
TX7102,8102,196000000,3920000,19:48,3005,TRUE,Russia,Business,9000000,0.21,19
TX7103,8103,168000000,1680000,08:52,4004,FALSE,Myanmar,Business,19000000,0.89,8
TX7104,8104,81000000,972000,13:09,7003,TRUE,South Africa,Personal,10500000,0.36,7
TX7105,8105,45000000,720000,18:30,7009,FALSE,North Korea,Business,15500000,0.93,16
TX7106,8106,96000000,1536000,10:36,6009,TRUE,Panama,Business,15500000,0.52,16
TX7107,8107,14000000,182000,00:25,6003,TRUE,North Korea,Business,11000000,0.36,12
TX7108,8108,152000000,2128000,08:46,9006,FALSE,United Arab Emirates (UAE),Personal,11500000,0.86,19
TX7109,8109,15000000,255000,20:02,9003,FALSE,North Korea,Personal,14500000,0.49,11
TX7110,8110,173000000,1903000,15:52,2002,TRUE,Panama,Personal,3500000,0.75,16
TX7111,8111,123000000,615000,22:26,6005,TRUE,Panama,Personal,13500000,0.13,16
TX7112,8112,181000000,2172000,06:30,4008,TRUE,Nigeria,Business,3500000,0.32,14
TX7113,8113,197000000,2955000,00:46,8002,FALSE,Nigeria,Business,9500000,0.31,13
TX7114,8114,137000000,2603000,00:40,7005,FALSE,Iran,Business,6500000,0.05,6
TX7115,8115,189000000,2457000,02:39,9003,TRUE,North Korea,Business,13500000,0.22,2
TX7116,8116,159000000,1908000,22:26,5007,TRUE,United Arab Emirates (UAE),Business,14000000,0.10,14
TX7117,8117,115000000,1265000,18:46,9002,FALSE,Iran,Personal,4000000,0.23,2
TX7118,8118,121000000,1694000,09:19,9001,FALSE,Panama,Business,12500000,0.25,3
TX7119,8119,187000000,3740000,22:38,4003,TRUE,Russia,Personal,12000000,0.73,12
TX7120,8120,30000000,570000,06:31,4007,FALSE,Panama,Business,2000000,0.34,17
TX7121,8121,59000000,1003000,08:19,6002,TRUE,Kenya,Business,1500000,0.18,17
TX7122,8122,109000000,1199000,02:37,10009,TRUE,Russia,Business,6000000,0.01,6
TX7123,8123,171000000,1368000,11:26,9007,TRUE,Panama,Business,6000000,0.11,10
TX7124,8124,99000000,594000,06:53,8004,TRUE,Cayman Islands,Business,4000000,0.88,16
TX7125,8125,6000000,96000,13:46,4004,TRUE,Syria,Personal,12000000,0.48,10
TX7126,8126,22000000,374000,20:23,2008,FALSE,Venezuela,Personal,2500000,0.09,14
TX7127,8127,88000000,1056000,03:13,2001,TRUE,Philippines,Business,15500000,0.11,7
TX7128,8128,88000000,1672000,11:20,6009,FALSE,Myanmar,Personal,12000000,0.64,12
TX7129,8129,197000000,3546000,07:00,2003,TRUE,Panama,Business,12500000,0.74,2
TX7130,8130,117000000,1872000,07:19,5002,TRUE,Lebanon,Business,17500000,0.33,4
TX7131,8131,72000000,1224000,19:08,9008,TRUE,Nigeria,Personal,20000000,0.65,6
TX7132,8132,171000000,3249000,04:31,7002,TRUE,Indonesia,Business,12500000,1.00,13
TX7133,8133,113000000,565000,04:57,9004,FALSE,Nigeria,Business,4500000,0.27,14
TX7134,8134,19000000,228000,18:16,7007,FALSE,Philippines,Business,5000000,0.08,19
TX7135,8135,187000000,2992000,21:50,8002,FALSE,North Korea,Personal,17500000,0.71,19
TX7136,8136,60000000,420000,14:09,3005,FALSE,Venezuela,Personal,15000000,0.41,11
TX7137,8137,90000000,450000,07:28,9001,FALSE,United States,Personal,1500000,0.92,2
TX7138,8138,71000000,923000,11:21,7006,FALSE,Kenya,Business,2500000,0.49,3
TX7139,8139,62000000,558000,19:34,2008,TRUE,Venezuela,Business,13500000,0.30,19
TX7140,8140,177000000,1239000,01:17,3008,TRUE,Lebanon,Business,12500000,0.34,0
TX7141,8141,124000000,1612000,18:21,8007,TRUE,Pakistan,Business,16500000,0.28,15
TX7142,8142,35000000,560000,20:46,8004,FALSE,Venezuela,Personal,3500000,0.47,20
TX7143,8143,9000000,171000,18:40,9006,TRUE,United Arab Emirates (UAE),Personal,15000000,0.10,13
TX7144,8144,143000000,2574000,17:37,2008,TRUE,Venezuela,Personal,2000000,0.40,12
TX7145,8145,181000000,1267000,15:49,10005,FALSE,Iran,Business,18500000,0.80,4
TX7146,8146,44000000,220000,08:56,10006,TRUE,Sweden,Business,19500000,0.93,11
TX7147,8147,47000000,376000,15:39,5002,TRUE,Zimbabwe,Business,19000000,0.52,3
TX7148,8148,182000000,2730000,03:33,2006,TRUE,Myanmar,Business,14500000,0.02,9
TX7149,8149,62000000,558000,13:55,8002,FALSE,United Arab Emirates (UAE),Personal,6000000,0.49,15
TX7150,8150,108000000,1080000,21:35,4004,FALSE,Lebanon,Business,16500000,0.17,14
TX7151,8151,104000000,936000,21:20,5003,FALSE,Cayman Islands,Business,3000000,0.64,2
TX7152,8152,158000000,3160000,17:31,3001,TRUE,Brazil,Personal,10000000,0.76,4
TX7153,8153,116000000,1508000,06:14,6008,TRUE,Myanmar,Personal,10500000,0.77,3
TX7154,8154,98000000,686000,03:30,10001,FALSE,Cayman Islands,Business,5500000,0.23,15
TX7155,8155,166000000,2822000,13:35,8009,TRUE,North Korea,Business,5000000,0.64,0
TX7156,8156,162000000,1296000,16:07,3007,TRUE,Pakistan,Personal,9500000,0.09,7
TX7157,8157,138000000,1656000,18:18,9006,FALSE,United Arab Emirates (UAE),Personal,10000000,0.25,7
TX7158,8158,175000000,3500000,00:41,3005,FALSE,Mexico,Business,10000000,0.50,3
TX7159,8159,58000000,1102000,08:22,8005,TRUE,Lebanon,Personal,1500000,0.93,1
TX7160,8160,68000000,952000,13:51,7009,TRUE,Panama,Business,20000000,0.06,14
TX7161,8161,126000000,2394000,10:47,6006,FALSE,Pakistan,Business,4500000,0.93,0
TX7162,8162,179000000,2327000,10:10,7004,TRUE,North Korea,Personal,13500000,0.57,10
TX7163,8163,15000000,105000,12:19,9004,FALSE,Afghanistan,Personal,8000000,0.27,14
TX7164,8164,136000000,2448000,04:58,10009,FALSE,Myanmar,Business,14500000,0.61,2
TX7165,8165,30000000,180000,16:15,5008,TRUE,North Korea,Personal,15500000,0.64,8
TX7166,8166,40000000,440000,20:50,4006,TRUE,South Africa,Personal,5500000,0.58,16
TX7167,8167,182000000,1638000,03:29,9006,FALSE,United Arab Emirates (UAE),Business,6000000,0.77,9
TX7168,8168,150000000,900000,07:19,2001,FALSE,Turkey,Personal,11500000,0.35,7
TX7169,8169,128000000,2304000,03:48,9006,FALSE,Panama,Personal,5000000,0.98,20
TX7170,8170,121000000,968000,04:37,3003,FALSE,Russia,Business,3000000,0.39,18
TX7171,8171,104000000,832000,12:02,2006,FALSE,Australia,Personal,6000000,0.87,8
TX7172,8172,146000000,2482000,22:51,9005,TRUE,North Korea,Personal,5500000,0.24,3
TX7173,8173,52000000,884000,08:48,3007,TRUE,Lebanon,Personal,9500000,0.31,20
TX7174,8174,51000000,357000,11:26,8003,FALSE,Indonesia,Business,6500000,0.95,1
TX7175,8175,159000000,3021000,02:16,10001,TRUE,Zimbabwe,Business,9500000,0.29,1
TX7176,8176,152000000,1520000,18:34,3003,TRUE,Nigeria,Personal,11500000,0.90,4
TX7177,8177,99000000,1980000,10:39,7001,TRUE,Syria,Personal,17500000,0.20,15
TX7178,8178,79000000,1264000,17:23,4005,TRUE,Venezuela,Business,13500000,0.59,15
TX7179,8179,24000000,144000,09:31,10004,FALSE,Lebanon,Business,15500000,0.18,5
TX7180,8180,51000000,663000,00:59,5008,TRUE,Panama,Business,6000000,0.38,1
TX7181,8181,33000000,495000,00:33,2008,TRUE,Lebanon,Business,2500000,0.33,8
TX7182,8182,77000000,616000,01:09,3007,FALSE,Pakistan,Personal,19500000,0.86,7
TX7183,8183,56000000,336000,01:28,9002,FALSE,Russia,Personal,2500000,0.01,6
TX7184,8184,106000000,1696000,05:40,4008,TRUE,Russia,Business,19500000,0.69,5
TX7185,8185,186000000,1674000,05:02,6005,TRUE,Turkey,Personal,14500000,0.06,4
TX7186,8186,19000000,361000,10:47,5009,FALSE,North Korea,Business,9000000,0.55,18
TX7187,8187,28000000,224000,17:43,3007,TRUE,Iran,Business,13000000,0.81,17
TX7188,8188,159000000,1272000,19:00,7007,FALSE,Cayman Islands,Business,16500000,0.76,5
TX7189,8189,81000000,1620000,18:24,8009,TRUE,Pakistan,Personal,17000000,1.00,2
TX7190,8190,27000000,486000,23:37,2001,TRUE,Iran,Business,4500000,0.46,1
TX7191,8191,14000000,182000,18:41,9007,TRUE,Panama,Business,8000000,0.32,20
TX7192,8192,188000000,1692000,11:58,8007,TRUE,South Africa,Personal,16500000,0.39,16
TX7193,8193,78000000,1560000,05:19,5001,FALSE,Lebanon,Business,15000000,0.82,6
TX7194,8194,136000000,952000,05:57,4006,FALSE,Zimbabwe,Business,15500000,0.01,10
TX7195,8195,170000000,2210000,16:27,2006,FALSE,Zimbabwe,Business,19000000,0.72,9
TX7196,8196,66000000,792000,01:32,9005,FALSE,Pakistan,Personal,10500000,0.10,4
TX7197,8197,77000000,1463000,16:30,6007,TRUE,Nigeria,Business,14000000,0.76,8
TX7198,8198,116000000,1508000,05:46,9002,FALSE,Myanmar,Business,16500000,0.11,19
TX7199,8199,126000000,1008000,09:43,4009,TRUE,Germany,Personal,16500000,0.26,2
TX7200,8200,133000000,1330000,17:39,2005,TRUE,Zimbabwe,Personal,8000000,0.37,9
TX7201,8201,113000000,1356000,20:58,4009,TRUE,Cayman Islands,Personal,5500000,0.44,20
TX7202,8202,187000000,1870000,03:46,8003,FALSE,Afghanistan,Business,11500000,0.50,5
TX7203,8203,172000000,2064000,05:52,3002,TRUE,Lebanon,Business,3500000,0.90,13
TX7204,8204,61000000,610000,16:07,3005,TRUE,Myanmar,Business,12500000,0.94,6
TX7205,8205,17000000,187000,00:40,6001,TRUE,Afghanistan,Personal,8500000,0.54,20
TX7206,8206,4000000,68000,01:39,4007,TRUE,United Arab Emirates (UAE),Personal,19500000,0.66,6
TX7207,8207,9000000,135000,00:56,3001,FALSE,Panama,Personal,18000000,0.88,10
TX7208,8208,120000000,2400000,21:04,5004,TRUE,Nigeria,Personal,9500000,0.65,10
TX7209,8209,102000000,1836000,10:59,5006,FALSE,Lebanon,Business,18000000,0.53,10
TX7210,8210,122000000,854000,00:01,6003,FALSE,Russia,Business,16000000,0.26,1
TX7211,8211,19000000,361000,14:56,4005,TRUE,Venezuela,Personal,9500000,0.68,5
TX7212,8212,124000000,1860000,10:35,9003,FALSE,Afghanistan,Business,6500000,0.81,19
TX7213,8213,62000000,496000,20:57,9006,TRUE,Lebanon,Personal,19500000,0.48,14
TX7214,8214,163000000,2934000,04:53,5007,FALSE,Russia,Business,5500000,0.04,15
TX7215,8215,72000000,504000,21:22,3002,TRUE,Mexico,Personal,10000000,0.92,16
TX7216,8216,159000000,1908000,18:10,4001,FALSE,Kenya,Business,4000000,0.76,4
TX7217,8217,124000000,1488000,10:41,8006,TRUE,Syria,Business,14500000,0.30,2
TX7218,8218,3000000,24000,10:41,4004,TRUE,Pakistan,Business,16000000,0.64,5
TX7219,8219,182000000,1274000,11:10,7008,TRUE,Philippines,Business,6500000,0.40,6
TX7220,8220,33000000,198000,20:35,5008,FALSE,North Korea,Business,15500000,0.78,14
TX7221,8221,27000000,324000,19:32,3007,TRUE,Mexico,Personal,3500000,0.05,14
TX7222,8222,17000000,289000,15:27,8002,FALSE,Mexico,Personal,16500000,0.08,0
TX7223,8223,13000000,130000,22:27,3003,FALSE,Zimbabwe,Business,12500000,0.80,13
TX7224,8224,15000000,180000,01:25,8004,TRUE,Indonesia,Personal,5500000,0.66,15
TX7225,8225,55000000,825000,10:15,7001,FALSE,Afghanistan,Personal,11500000,0.22,19
TX7226,8226,93000000,1860000,16:41,4005,TRUE,United Arab Emirates (UAE),Business,7000000,0.09,10
TX7227,8227,36000000,432000,05:50,3008,TRUE,Panama,Personal,14000000,0.39,15
TX7228,8228,16000000,112000,23:05,7005,TRUE,Pakistan,Business,7000000,0.71,0
TX7229,8229,10000000,180000,08:59,5003,TRUE,Zimbabwe,Personal,15500000,0.26,9
TX7230,8230,196000000,2352000,18:24,10003,TRUE,Pakistan,Business,5500000,0.63,11
TX7231,8231,104000000,1976000,06:56,3001,TRUE,Zimbabwe,Business,16000000,0.26,1
TX7232,8232,117000000,1170000,08:52,3002,FALSE,North Korea,Business,8000000,0.53,19
TX7233,8233,149000000,1341000,04:22,8003,TRUE,Malaysia,Business,15500000,0.40,17
TX7234,8234,37000000,185000,20:58,6004,FALSE,Philippines,Personal,19500000,0.51,0
TX7235,8235,171000000,1881000,06:03,3004,FALSE,Thailand,Personal,4500000,0.92,14
TX7236,8236,51000000,612000,19:36,10003,TRUE,Thailand,Business,5000000,0.96,16
TX7237,8237,28000000,504000,04:25,3001,TRUE,Malaysia,Business,10500000,0.92,2
TX7238,8238,192000000,2112000,20:05,10005,FALSE,Panama,Personal,13500000,0.37,20
TX7239,8239,84000000,1344000,04:11,3002,TRUE,Zimbabwe,Personal,2500000,0.18,9
TX7240,8240,59000000,590000,16:21,3002,TRUE,Iran,Personal,19500000,0.78,16
TX7241,8241,196000000,980000,05:19,8003,FALSE,Syria,Business,5500000,0.34,6
TX7242,8242,132000000,660000,01:13,3002,TRUE,Pakistan,Business,15000000,0.30,13
TX7243,8243,23000000,115000,20:13,8005,FALSE,United Arab Emirates (UAE),Personal,5500000,0.82,16
TX7244,8244,175000000,2625000,20:51,8005,FALSE,Mexico,Business,16500000,0.78,14
TX7245,8245,39000000,624000,08:00,3007,TRUE,Brazil,Business,6500000,0.37,4
TX7246,8246,144000000,1584000,19:11,2008,FALSE,Kenya,Personal,8000000,0.33,1
TX7247,8247,53000000,954000,22:01,6006,FALSE,Japan,Personal,10000000,0.48,1
TX7248,8248,68000000,612000,20:27,10002,TRUE,Zimbabwe,Business,8000000,0.44,14
TX7249,8249,56000000,784000,16:56,8009,TRUE,Lebanon,Business,13000000,0.77,18
TX7250,8250,58000000,464000,23:38,6004,TRUE,Philippines,Business,6000000,0.15,16
TX7251,8251,58000000,580000,17:05,4001,FALSE,Canada,Business,15500000,0.92,13
TX7252,8252,141000000,1410000,08:37,3007,TRUE,United Kingdom,Personal,14500000,0.34,4
TX7253,8253,135000000,810000,23:55,8002,TRUE,Afghanistan,Business,7500000,0.47,9
TX7254,8254,50000000,1000000,02:17,6002,TRUE,United Arab Emirates (UAE),Business,19500000,0.84,2
TX7255,8255,103000000,1751000,14:14,2007,FALSE,Panama,Business,6000000,0.10,0
TX7256,8256,155000000,2635000,10:22,9005,FALSE,Lebanon,Business,12000000,0.92,17
TX7257,8257,169000000,1352000,10:50,6008,FALSE,Pakistan,Business,2000000,0.03,15
TX7258,8258,81000000,1620000,16:29,5005,FALSE,Lebanon,Personal,8000000,0.05,8
TX7259,8259,69000000,1173000,05:54,5004,TRUE,Lebanon,Business,20000000,0.91,14
TX7260,8260,66000000,462000,17:05,2001,FALSE,Zimbabwe,Personal,16500000,0.30,6
TX7261,8261,192000000,2304000,13:35,7003,FALSE,Panama,Personal,10500000,0.46,2
TX7262,8262,166000000,1328000,05:59,9009,FALSE,Venezuela,Business,17000000,0.01,1
TX7263,8263,12000000,108000,14:38,5006,FALSE,Iran,Personal,18500000,0.31,6
TX7264,8264,73000000,1314000,13:09,5005,FALSE,Russia,Personal,14500000,0.27,4
TX7265,8265,135000000,1485000,15:36,7002,TRUE,Nigeria,Personal,13500000,0.15,2
TX7266,8266,54000000,864000,13:41,3006,FALSE,Mexico,Business,12000000,0.66,7
TX7267,8267,49000000,735000,03:40,4003,TRUE,Venezuela,Business,6500000,0.59,15
TX7268,8268,117000000,1404000,12:29,3006,TRUE,Pakistan,Business,13000000,0.20,9
TX7269,8269,21000000,147000,03:44,3002,FALSE,Afghanistan,Personal,18000000,0.44,10
TX7270,8270,165000000,825000,08:56,5006,FALSE,Myanmar,Personal,2000000,0.35,6
TX7271,8271,64000000,1088000,17:28,2004,FALSE,Afghanistan,Business,3500000,0.66,2
TX7272,8272,8000000,128000,08:13,7009,TRUE,Pakistan,Business,4000000,0.18,7
TX7273,8273,60000000,720000,11:57,8005,TRUE,Zimbabwe,Business,12000000,0.93,11
TX7274,8274,94000000,1880000,12:06,5009,TRUE,Germany,Business,11500000,0.55,17
TX7275,8275,144000000,2304000,20:16,5005,TRUE,Nigeria,Personal,2000000,0.52,5
TX7276,8276,38000000,646000,03:38,7006,TRUE,Nigeria,Personal,6500000,0.73,15
TX7277,8277,86000000,1290000,12:09,8003,FALSE,Nigeria,Personal,15500000,0.26,2
TX7278,8278,114000000,570000,03:23,10009,TRUE,Zimbabwe,Business,8000000,0.86,4
TX7279,8279,139000000,1807000,18:28,3005,FALSE,Panama,Personal,11000000,0.41,11
TX7280,8280,93000000,1023000,08:22,4007,TRUE,North Korea,Business,10500000,0.34,0
TX7281,8281,180000000,1260000,04:58,7009,FALSE,Nigeria,Business,16500000,0.88,8
TX7282,8282,76000000,1368000,00:12,6008,TRUE,Lebanon,Personal,13000000,0.43,3
TX7283,8283,155000000,2325000,02:46,8006,FALSE,Panama,Business,4000000,0.89,3
TX7284,8284,39000000,312000,12:31,7001,FALSE,Iran,Personal,12000000,0.61,4
TX7285,8285,110000000,2090000,08:22,6009,FALSE,Pakistan,Business,2000000,0.75,1
TX7286,8286,139000000,1112000,22:34,6002,FALSE,Nigeria,Personal,8500000,0.61,16
TX7287,8287,66000000,330000,15:54,3005,FALSE,North Korea,Business,5500000,0.39,10
TX7288,8288,93000000,744000,10:53,8009,FALSE,Pakistan,Business,19000000,0.72,2
TX7289,8289,179000000,3401000,08:07,3009,TRUE,Cayman Islands,Business,14500000,0.95,7
TX7290,8290,104000000,1872000,20:14,8009,TRUE,Iran,Personal,19000000,0.50,15
TX7291,8291,181000000,2534000,11:45,8008,FALSE,Nigeria,Personal,20000000,0.57,3
TX7292,8292,80000000,560000,01:48,5005,FALSE,Thailand,Business,19500000,1.00,4
TX7293,8293,171000000,2394000,16:29,3002,TRUE,Venezuela,Personal,18500000,0.17,3
TX7294,8294,80000000,400000,12:11,2007,TRUE,Venezuela,Business,2500000,0.81,0
TX7295,8295,95000000,1235000,14:32,6007,FALSE,Pakistan,Business,4500000,0.89,14
TX7296,8296,19000000,361000,07:55,10005,FALSE,North Korea,Personal,14500000,0.90,17
TX7297,8297,6000000,36000,15:52,2006,TRUE,Cayman Islands,Business,11500000,0.94,0
TX7298,8298,20000000,200000,05:51,3005,TRUE,Canada,Business,10500000,0.62,15
TX7299,8299,121000000,1452000,02:49,5004,FALSE,Lebanon,Business,12000000,0.70,20
TX7300,8300,28000000,476000,14:20,4006,FALSE,Cayman Islands,Business,13500000,0.02,4
TX7301,8301,22000000,176000,01:26,4008,FALSE,Japan,Business,5000000,0.86,8
TX7302,8302,52000000,572000,14:44,8002,FALSE,Lebanon,Personal,7000000,0.06,0
TX7303,8303,71000000,355000,14:32,5002,TRUE,Indonesia,Business,20000000,0.71,20
TX7304,8304,135000000,675000,18:06,3003,TRUE,India,Personal,10000000,0.51,11
TX7305,8305,69000000,1242000,23:59,3003,TRUE,Russia,Business,17500000,0.95,12
TX7306,8306,32000000,416000,23:39,5002,TRUE,Zimbabwe,Personal,11500000,0.82,14
TX7307,8307,136000000,1496000,16:11,9002,FALSE,Myanmar,Personal,3500000,0.62,16
TX7308,8308,100000000,1800000,12:53,2005,TRUE,Russia,Personal,6000000,0.92,4
TX7309,8309,108000000,864000,10:44,4003,TRUE,North Korea,Business,11500000,0.65,13
TX7310,8310,58000000,870000,23:51,4001,TRUE,United Arab Emirates (UAE),Personal,3000000,0.09,2
TX7311,8311,67000000,402000,06:42,3003,FALSE,Afghanistan,Personal,19000000,0.08,3
TX7312,8312,172000000,1892000,12:01,4007,FALSE,Lebanon,Personal,10500000,0.16,9
TX7313,8313,106000000,636000,07:54,10005,FALSE,Syria,Personal,13000000,0.82,13
TX7314,8314,15000000,75000,04:19,9005,FALSE,Panama,Personal,9000000,0.14,6
TX7315,8315,74000000,888000,12:51,9008,FALSE,Cayman Islands,Business,18500000,0.33,4
TX7316,8316,152000000,1672000,14:23,10005,TRUE,Myanmar,Personal,7000000,0.53,6
TX7317,8317,61000000,305000,08:54,9008,TRUE,Afghanistan,Business,8500000,0.16,11
TX7318,8318,160000000,800000,16:11,3007,FALSE,Venezuela,Personal,10500000,0.43,20
TX7319,8319,8000000,128000,13:04,10004,FALSE,Cayman Islands,Business,6500000,0.18,2
TX7320,8320,111000000,1776000,11:14,2004,TRUE,North Korea,Personal,11500000,0.47,20
TX7321,8321,173000000,865000,10:08,2006,FALSE,Myanmar,Business,13500000,0.48,0
TX7322,8322,114000000,2166000,10:06,2007,FALSE,Mexico,Personal,7500000,0.50,5
TX7323,8323,8000000,160000,07:29,7001,TRUE,Cayman Islands,Business,17500000,0.63,16
TX7324,8324,162000000,1458000,06:15,4009,FALSE,Iran,Business,2000000,0.45,0
TX7325,8325,131000000,2620000,17:58,4005,TRUE,Zimbabwe,Business,12500000,0.75,1
TX7326,8326,39000000,546000,21:05,4001,FALSE,Myanmar,Personal,11500000,0.73,3
TX7327,8327,98000000,1960000,05:13,6001,FALSE,Norway,Business,4000000,0.81,14
TX7328,8328,93000000,465000,13:58,7003,TRUE,Sweden,Personal,14500000,0.11,20
TX7329,8329,43000000,473000,22:24,2004,TRUE,Pakistan,Business,17000000,0.53,8
TX7330,8330,109000000,1526000,22:07,6009,TRUE,Afghanistan,Personal,17500000,0.32,19
TX7331,8331,24000000,480000,03:35,7008,FALSE,United Arab Emirates (UAE),Business,5500000,0.51,12
TX7332,8332,138000000,2208000,15:06,5004,TRUE,Afghanistan,Personal,16500000,0.61,8
TX7333,8333,100000000,900000,14:15,6009,TRUE,Germany,Personal,11000000,0.68,0
TX7334,8334,26000000,416000,07:01,5003,TRUE,Nigeria,Business,9000000,0.54,7
